num_spheres,width,height,run,time_ms,runtime
50,1920,1080,6,88.0485,gpu_partition_buffer_layered
50,1920,1080,7,89.421,gpu_partition_buffer_layered
50,1920,1080,8,89.7146,gpu_partition_buffer_layered
50,1920,1080,9,89.6551,gpu_partition_buffer_layered
100,320,180,0,3.72702,gpu_partition_buffer_layered
100,320,180,1,3.73655,gpu_partition_buffer_layered
100,320,180,2,3.72569,gpu_partition_buffer_layered
100,320,180,3,3.74552,gpu_partition_buffer_layered
100,320,180,4,3.71373,gpu_partition_buffer_layered
100,320,180,5,3.69933,gpu_partition_buffer_layered
100,320,180,6,3.73439,gpu_partition_buffer_layered
100,320,180,7,3.70516,gpu_partition_buffer_layered
100,320,180,8,3.72552,gpu_partition_buffer_layered
100,320,180,9,3.7266,gpu_partition_buffer_layered
100,640,360,0,11.8014,gpu_partition_buffer_layered
100,640,360,1,15.7555,gpu_partition_buffer_layered
100,640,360,2,15.703,gpu_partition_buffer_layered
100,640,360,3,15.7254,gpu_partition_buffer_layered
100,640,360,4,15.6924,gpu_partition_buffer_layered
100,640,360,5,15.8168,gpu_partition_buffer_layered
100,640,360,6,15.7319,gpu_partition_buffer_layered
100,640,360,7,15.7184,gpu_partition_buffer_layered
100,640,360,8,15.6818,gpu_partition_buffer_layered
100,640,360,9,15.7424,gpu_partition_buffer_layered
100,1280,720,0,57.5321,gpu_partition_buffer_layered
100,1280,720,1,57.5605,gpu_partition_buffer_layered
100,1280,720,2,43.5065,gpu_partition_buffer_layered
100,1280,720,3,44.3875,gpu_partition_buffer_layered
100,1280,720,4,43.6918,gpu_partition_buffer_layered
100,1280,720,5,44.309,gpu_partition_buffer_layered
100,1280,720,6,43.7714,gpu_partition_buffer_layered
100,1280,720,7,43.5815,gpu_partition_buffer_layered
100,1280,720,8,43.5439,gpu_partition_buffer_layered
100,1280,720,9,43.7873,gpu_partition_buffer_layered
100,1920,1080,0,96.0782,gpu_partition_buffer_layered
100,1920,1080,1,99.2261,gpu_partition_buffer_layered
100,1920,1080,2,99.0382,gpu_partition_buffer_layered
100,1920,1080,3,99.1121,gpu_partition_buffer_layered
100,1920,1080,4,99.1539,gpu_partition_buffer_layered
100,1920,1080,5,100.756,gpu_partition_buffer_layered
100,1920,1080,6,99.079,gpu_partition_buffer_layered
100,1920,1080,7,99.0694,gpu_partition_buffer_layered
100,1920,1080,8,99.3895,gpu_partition_buffer_layered
100,1920,1080,9,99.7599,gpu_partition_buffer_layered
200,320,180,0,9.76017,gpu_partition_buffer_layered
200,320,180,1,9.73095,gpu_partition_buffer_layered
200,320,180,2,9.67482,gpu_partition_buffer_layered
200,320,180,3,9.68772,gpu_partition_buffer_layered
200,320,180,4,9.63047,gpu_partition_buffer_layered
200,320,180,5,9.73605,gpu_partition_buffer_layered
200,320,180,6,9.68613,gpu_partition_buffer_layered
200,320,180,7,9.69223,gpu_partition_buffer_layered
200,320,180,8,9.63677,gpu_partition_buffer_layered
200,320,180,9,9.73077,gpu_partition_buffer_layered
200,640,360,0,44.3557,gpu_partition_buffer_layered
200,640,360,1,44.486,gpu_partition_buffer_layered
200,640,360,2,44.5001,gpu_partition_buffer_layered
200,640,360,3,44.4752,gpu_partition_buffer_layered
200,640,360,4,44.3432,gpu_partition_buffer_layered
200,640,360,5,44.4237,gpu_partition_buffer_layered
200,640,360,6,44.4165,gpu_partition_buffer_layered
200,640,360,7,44.385,gpu_partition_buffer_layered
200,640,360,8,44.4151,gpu_partition_buffer_layered
200,640,360,9,44.4515,gpu_partition_buffer_layered
200,1280,720,0,163.121,gpu_partition_buffer_layered
200,1280,720,1,125.594,gpu_partition_buffer_layered
200,1280,720,2,125.575,gpu_partition_buffer_layered
200,1280,720,3,123.954,gpu_partition_buffer_layered
200,1280,720,4,124.278,gpu_partition_buffer_layered
200,1280,720,5,125.683,gpu_partition_buffer_layered
200,1280,720,6,127.402,gpu_partition_buffer_layered
200,1280,720,7,127.667,gpu_partition_buffer_layered
200,1280,720,8,127.454,gpu_partition_buffer_layered
200,1280,720,9,126.964,gpu_partition_buffer_layered
200,1920,1080,0,281.511,gpu_partition_buffer_layered
200,1920,1080,1,284.918,gpu_partition_buffer_layered
200,1920,1080,2,289.914,gpu_partition_buffer_layered
200,1920,1080,3,295.474,gpu_partition_buffer_layered
200,1920,1080,4,294.217,gpu_partition_buffer_layered
200,1920,1080,5,286.94,gpu_partition_buffer_layered
200,1920,1080,6,290.329,gpu_partition_buffer_layered
200,1920,1080,7,307.887,gpu_partition_buffer_layered
200,1920,1080,8,312.888,gpu_partition_buffer_layered
200,1920,1080,9,293.662,gpu_partition_buffer_layered
500,320,180,0,51.0197,gpu_partition_buffer_layered
500,320,180,1,50.713,gpu_partition_buffer_layered
500,320,180,2,51.0764,gpu_partition_buffer_layered
500,320,180,3,50.9943,gpu_partition_buffer_layered
500,320,180,4,50.8618,gpu_partition_buffer_layered
500,320,180,5,50.1096,gpu_partition_buffer_layered
500,320,180,6,49.4537,gpu_partition_buffer_layered
500,320,180,7,49.3735,gpu_partition_buffer_layered
500,320,180,8,49.3686,gpu_partition_buffer_layered
500,320,180,9,62.0697,gpu_partition_buffer_layered
500,640,360,0,206.274,gpu_partition_buffer_layered
500,640,360,1,166.202,gpu_partition_buffer_layered
500,640,360,2,166.848,gpu_partition_buffer_layered
500,640,360,3,166.243,gpu_partition_buffer_layered
500,640,360,4,170.93,gpu_partition_buffer_layered
500,640,360,5,170.645,gpu_partition_buffer_layered
500,640,360,6,166.296,gpu_partition_buffer_layered
500,640,360,7,172.004,gpu_partition_buffer_layered
500,640,360,8,168.141,gpu_partition_buffer_layered
500,640,360,9,172.855,gpu_partition_buffer_layered
500,1280,720,0,640.879,gpu_partition_buffer_layered
500,1280,720,1,640.949,gpu_partition_buffer_layered
500,1280,720,2,643.439,gpu_partition_buffer_layered
500,1280,720,3,652.331,gpu_partition_buffer_layered
500,1280,720,4,668.44,gpu_partition_buffer_layered
500,1280,720,5,664.718,gpu_partition_buffer_layered
500,1280,720,6,649.906,gpu_partition_buffer_layered
500,1280,720,7,648.885,gpu_partition_buffer_layered
500,1280,720,8,692.856,gpu_partition_buffer_layered
500,1280,720,9,655.88,gpu_partition_buffer_layered
500,1920,1080,0,1496.4,gpu_partition_buffer_layered
500,1920,1080,1,1488.72,gpu_partition_buffer_layered
500,1920,1080,2,1491.27,gpu_partition_buffer_layered
500,1920,1080,3,1506.18,gpu_partition_buffer_layered
500,1920,1080,4,1508.72,gpu_partition_buffer_layered
500,1920,1080,5,1480.81,gpu_partition_buffer_layered
500,1920,1080,6,1504.51,gpu_partition_buffer_layered
500,1920,1080,7,1509.27,gpu_partition_buffer_layered
500,1920,1080,8,1453.64,gpu_partition_buffer_layered
500,1920,1080,9,1507.11,gpu_partition_buffer_layered
